Time    USD    EUR    TOMAN    YEN    GBP
2024-06-05 13:09:35.985667    1.04    0.55    45990.14    111.56    0.73
2024-06-05 13:10:35.985667    1.01    0.54    45795.03    110.62    0.73
2024-06-05 13:11:35.985667    1.0    0.55    45792.7    110.04    0.72
2024-06-05 13:12:35.985667    1.01    0.54    45545.93    110.76    0.72
2024-06-05 13:13:35.985667    0.99    0.53    45294.72    112.97    0.72
2024-06-05 13:14:35.985667    0.99    0.53    44986.82    113.53    0.71
2024-06-05 13:15:35.985667    0.98    0.53    44654.9    114.66    0.72
2024-06-05 13:16:35.985667    0.98    0.53    44924.17    114.29    0.72
2024-06-05 13:17:35.985667    0.97    0.52    45279.96    113.78    0.72
2024-06-05 13:18:35.985667    0.97    0.51    45505.86    115.94    0.71
2024-06-05 13:19:35.985667    0.94    0.52    45627.9    114.75    0.71
2024-06-05 13:20:35.985667    0.94    0.52    45857.75    113.47    0.71
2024-06-05 13:21:35.985667    0.93    0.53    45564.73    114.73    0.71
2024-06-05 13:22:35.985667    0.94    0.53    45072.38    114.22    0.71
2024-06-05 13:23:35.985667    0.94    0.52    45413.15    115.28    0.71
2024-06-05 13:24:35.985667    0.93    0.52    46251.99    115.93    0.7
2024-06-05 13:25:35.985667    0.93    0.53    46133.13    114.87    0.71
2024-06-05 13:26:35.985667    0.94    0.53    46666.07    115.8    0.7
2024-06-05 13:27:35.985667    0.93    0.52    46765.87    116.13    0.7
2024-06-05 13:28:35.985667    0.93    0.52    46457.84    115.53    0.7
2024-06-05 13:29:35.985667    0.92    0.51    46976.6    115.04    0.71
2024-06-05 13:30:35.985667    0.91    0.51    47155.12    112.1    0.7
2024-06-05 13:31:35.985667    0.91    0.5    47223.91    112.12    0.7
2024-06-05 13:32:35.985667    0.91    0.51    46504.51    111.83    0.72
2024-06-05 13:33:35.985667    0.91    0.52    47362.89    113.8    0.73
2024-06-05 13:34:35.985667    0.92    0.52    48318.38    114.19    0.72
2024-06-05 13:35:35.985667    0.91    0.52    47965.65    113.78    0.72
2024-06-05 13:36:35.985667    0.9    0.52    47811.08    114.24    0.72
2024-06-05 13:37:35.985667    0.9    0.52    46801.02    111.38    0.73
2024-06-05 13:38:35.985667    0.9    0.53    46944.24    111.23    0.72
2024-06-05 13:39:35.985667    0.89    0.53    46779.35    109.71    0.72
2024-06-05 13:40:35.985667    0.9    0.53    47055.82    111.0    0.72
2024-06-05 13:41:35.985667    0.9    0.54    47461.59    112.79    0.73
2024-06-05 13:42:35.985667    0.91    0.55    47557.24    112.2    0.72
2024-06-05 13:43:35.985667    0.9    0.54    48000.28    111.39    0.74
2024-06-05 13:44:35.985667    0.9    0.55    48021.09    111.96    0.75
2024-06-05 13:45:35.985667    0.9    0.55    48148.06    113.36    0.75
2024-06-05 13:46:35.985667    0.91    0.56    47928.15    113.75    0.76
2024-06-05 13:47:35.985667    0.91    0.55    47538.69    113.06    0.76
2024-06-05 13:48:35.985667    0.9    0.55    46834.62    112.77    0.75
2024-06-05 13:49:35.985667    0.9    0.56    47741.67    110.23    0.75
2024-06-05 13:50:35.985667    0.91    0.55    48152.85    109.55    0.74
2024-06-05 13:51:35.985667    0.9    0.57    48266.08    110.41    0.75
2024-06-05 13:52:35.985667    0.9    0.56    48036.9    110.92    0.75
2024-06-05 13:53:35.985667    0.89    0.56    48777.9    112.92    0.75
2024-06-05 13:54:35.985667    0.89    0.57    48276.94    113.65    0.73
2024-06-05 13:55:35.985667    0.89    0.58    48927.05    114.09    0.74
2024-06-05 13:56:35.985667    0.88    0.58    49972.58    113.36    0.73
2024-06-05 13:57:35.985667    0.88    0.59    49989.17    113.91    0.73
2024-06-05 13:58:35.985667    0.87    0.59    50447.15    113.76    0.73
2024-06-05 13:59:35.985667    0.87    0.59    50446.37    114.31    0.73
2024-06-05 14:00:35.985667    0.88    0.6    51680.29    113.85    0.73
2024-06-05 14:01:35.985667    0.88    0.6    51710.62    114.71    0.74
2024-06-05 14:02:35.985667    0.88    0.6    51598.27    116.5    0.75
2024-06-05 14:03:35.985667    0.88    0.59    51361.0    116.91    0.77
2024-06-05 14:04:35.985667    0.88    0.6    50695.65    116.36    0.77
2024-06-05 14:05:35.985667    0.88    0.59    49966.71    116.23    0.75
2024-06-05 14:06:35.985667    0.9    0.59    49676.52    116.22    0.75
2024-06-05 14:07:35.985667    0.9    0.59    50123.21    115.7    0.75
2024-06-05 14:08:35.985667    0.89    0.59    50949.49    115.29    0.75
2024-06-05 14:09:35.985667    0.89    0.61    51055.57    116.31    0.75
2024-06-05 14:10:35.985667    0.9    0.6    50971.12    117.49    0.75
2024-06-05 14:11:35.985667    0.91    0.6    50004.26    116.78    0.74
2024-06-05 14:12:35.985667    0.9    0.59    49846.66    116.94    0.74
2024-06-05 14:13:35.985667    0.9    0.6    49770.76    117.49    0.73
2024-06-05 14:14:35.985667    0.9    0.59    49521.81    118.07    0.73
2024-06-05 14:15:35.985667    0.9    0.59    50159.75    116.87    0.73
2024-06-05 14:16:35.985667    0.92    0.6    50794.81    117.97    0.73
2024-06-05 14:17:35.985667    0.91    0.59    51682.21    116.15    0.72
2024-06-05 14:18:35.985667    0.93    0.59    52125.77    116.29    0.74
2024-06-05 14:19:35.985667    0.93    0.6    52353.38    118.26    0.72
2024-06-05 14:20:35.985667    0.93    0.6    52063.34    117.6    0.73
2024-06-05 14:21:35.985667    0.91    0.6    52358.01    116.83    0.73
2024-06-05 14:22:35.985667    0.91    0.6    52568.69    115.35    0.73
2024-06-05 14:23:35.985667    0.92    0.6    52774.25    113.42    0.72
2024-06-05 14:24:35.985667    0.94    0.61    53941.32    114.6    0.72
2024-06-05 14:25:35.985667    0.95    0.61    54352.51    113.06    0.72
2024-06-05 14:26:35.985667    0.94    0.61    53547.46    112.41    0.71
2024-06-05 14:27:35.985667    0.95    0.6    53524.01    113.46    0.71
2024-06-05 14:28:35.985667    0.93    0.6    53975.57    114.25    0.72
2024-06-05 14:29:35.985667    0.93    0.61    53091.41    113.14    0.71
2024-06-05 14:30:35.985667    0.94    0.61    53016.5    110.63    0.73
2024-06-05 14:31:35.985667    0.93    0.62    53070.23    110.39    0.73
2024-06-05 14:32:35.985667    0.93    0.62    54385.33    108.76    0.73
2024-06-05 14:33:35.985667    0.93    0.62    55129.36    107.3    0.74
2024-06-05 14:34:35.985667    0.93    0.63    55164.19    107.29    0.74
2024-06-05 14:35:35.985667    0.92    0.62    55283.38    108.61    0.75
2024-06-05 14:36:35.985667    0.92    0.62    54406.74    108.22    0.75
2024-06-05 14:37:35.985667    0.93    0.62    54955.04    108.76    0.73
2024-06-05 14:38:35.985667    0.91    0.62    54722.24    111.05    0.74
2024-06-05 14:39:35.985667    0.92    0.64    54501.71    110.51    0.74
2024-06-05 14:40:35.985667    0.9    0.64    53854.06    109.39    0.72
2024-06-05 14:41:35.985667    0.91    0.64    53468.05    108.96    0.7
2024-06-05 14:42:35.985667    0.91    0.64    52779.69    110.13    0.71
2024-06-05 14:43:35.985667    0.9    0.62    53191.5    110.53    0.71
2024-06-05 14:44:35.985667    0.9    0.63    53797.92    109.02    0.71
2024-06-05 14:45:35.985667    0.9    0.63    53552.68    108.65    0.7
2024-06-05 14:46:35.985667    0.9    0.63    52531.62    109.01    0.71
2024-06-05 14:47:35.985667    0.89    0.64    52559.18    107.98    0.7
2024-06-05 14:48:35.985667    0.9    0.64    51860.24    106.23    0.69
2024-06-05 14:49:35.985667    0.89    0.63    51883.73    105.77    0.7
2024-06-05 14:50:35.985667    0.87    0.62    51481.86    106.44    0.7
2024-06-05 14:51:35.985667    0.89    0.63    51527.76    106.82    0.71
2024-06-05 14:52:35.985667    0.9    0.63    51815.74    106.45    0.72
2024-06-05 14:53:35.985667    0.9    0.64    52216.4    104.99    0.71
2024-06-05 14:54:35.985667    0.9    0.64    52210.45    106.27    0.7
2024-06-05 14:55:35.985667    0.89    0.63    51544.28    105.23    0.7
2024-06-05 14:56:35.985667    0.89    0.64    51382.72    105.53    0.7
2024-06-05 14:57:35.985667    0.89    0.64    51739.95    105.57    0.7
2024-06-05 14:58:35.985667    0.88    0.63    52655.17    105.78    0.7
2024-06-05 14:59:35.985667    0.88    0.62    52913.28    104.95    0.69
2024-06-05 15:00:35.985667    0.88    0.63    52864.58    104.5    0.69
2024-06-05 15:01:35.985667    0.89    0.62    52582.71    104.87    0.7
2024-06-05 15:02:35.985667    0.89    0.62    52700.73    104.47    0.7
2024-06-05 15:03:35.985667    0.88    0.61    52331.47    103.03    0.71
2024-06-05 15:04:35.985667    0.88    0.61    51100.19    103.27    0.7
2024-06-05 15:05:35.985667    0.89    0.62    50867.46    103.89    0.7
2024-06-05 15:06:35.985667    0.88    0.62    50922.54    103.04    0.7
2024-06-05 15:07:35.985667    0.89    0.62    50782.67    104.01    0.7
2024-06-05 15:08:35.985667    0.89    0.62    51296.58    103.64    0.7
2024-06-05 15:09:35.985667    0.89    0.61    51428.45    103.9    0.71
2024-06-05 15:10:35.985667    0.87    0.61    52022.86    101.44    0.71
2024-06-05 15:11:35.985667    0.88    0.61    51542.25    103.52    0.71
2024-06-05 15:12:35.985667    0.86    0.61    52100.47    102.66    0.7
2024-06-05 15:13:35.985667    0.85    0.61    51895.22    104.4    0.7
2024-06-05 15:14:35.985667    0.84    0.62    51946.02    104.9    0.72
2024-06-05 15:15:35.985667    0.83    0.61    52095.9    106.67    0.73
2024-06-05 15:16:35.985667    0.83    0.6    51892.15    107.88    0.73
2024-06-05 15:17:35.985667    0.81    0.61    50908.89    108.01    0.73
2024-06-05 15:18:35.985667    0.82    0.62    50514.36    109.47    0.73
2024-06-05 15:19:35.985667    0.81    0.62    50220.58    110.83    0.73
2024-06-05 15:20:35.985667    0.81    0.62    50385.48    111.02    0.74
2024-06-05 15:21:35.985667    0.81    0.62    50482.33    109.72    0.75
2024-06-05 15:22:35.985667    0.8    0.62    51232.69    107.44    0.75
2024-06-05 15:23:35.985667    0.79    0.61    51078.44    107.97    0.75
2024-06-05 15:24:35.985667    0.81    0.61    51601.56    106.24    0.74
2024-06-05 15:25:35.985667    0.81    0.6    52269.01    108.46    0.77
2024-06-05 15:26:35.985667    0.82    0.61    52740.85    108.5    0.76
2024-06-05 15:27:35.985667    0.82    0.62    52758.67    109.42    0.76
2024-06-05 15:28:35.985667    0.83    0.64    52982.24    110.63    0.76
2024-06-05 15:29:35.985667    0.83    0.64    53646.51    111.61    0.75
2024-06-05 15:30:35.985667    0.82    0.64    53532.61    111.71    0.75
2024-06-05 15:31:35.985667    0.8    0.65    52846.7    111.76    0.76
2024-06-05 15:32:35.985667    0.79    0.64    52338.24    112.72    0.76
2024-06-05 15:33:35.985667    0.79    0.63    52858.16    111.46    0.77
2024-06-05 15:34:35.985667    0.78    0.62    52861.15    109.33    0.77
2024-06-05 15:35:35.985667    0.78    0.63    51923.72    109.46    0.78
2024-06-05 15:36:35.985667    0.79    0.63    51986.71    110.15    0.78
2024-06-05 15:37:35.985667    0.78    0.63    51893.3    110.45    0.78
2024-06-05 15:38:35.985667    0.79    0.63    52533.05    111.58    0.78
2024-06-05 15:39:35.985667    0.8    0.63    52093.66    112.65    0.79
2024-06-05 15:40:35.985667    0.79    0.64    52398.8    114.87    0.78
2024-06-05 15:41:35.985667    0.79    0.63    52172.73    114.56    0.8
2024-06-05 15:42:35.985667    0.79    0.63    52019.4    113.53    0.81
2024-06-05 15:43:35.985667    0.79    0.64    51795.74    113.6    0.81
2024-06-05 15:44:35.985667    0.79    0.63    51133.46    115.65    0.82
2024-06-05 15:45:35.985667    0.8    0.63    51146.83    114.44    0.81
2024-06-05 15:46:35.985667    0.79    0.64    51466.18    114.22    0.83
2024-06-05 15:47:35.985667    0.78    0.64    51119.83    112.14    0.83
2024-06-05 15:48:35.985667    0.79    0.63    50237.2    109.91    0.82
2024-06-05 15:49:35.985667    0.78    0.63    50861.48    109.71    0.82
2024-06-05 15:50:35.985667    0.81    0.63    51031.37    111.65    0.82
2024-06-05 15:51:35.985667    0.81    0.63    50734.14    111.17    0.82
2024-06-05 15:52:35.985667    0.83    0.63    50877.73    110.74    0.83
2024-06-05 15:53:35.985667    0.82    0.62    51038.35    112.63    0.82
2024-06-05 15:54:35.985667    0.83    0.61    50534.92    113.39    0.82
2024-06-05 15:55:35.985667    0.82    0.62    49841.37    113.08    0.83
2024-06-05 15:56:35.985667    0.83    0.61    50424.05    112.45    0.82
2024-06-05 15:57:35.985667    0.82    0.6    51132.93    113.18    0.82
2024-06-05 15:58:35.985667    0.82    0.6    50679.71    112.81    0.83
2024-06-05 15:59:35.985667    0.81    0.6    49992.64    114.43    0.83
2024-06-05 16:00:35.985667    0.81    0.6    49438.48    114.06    0.82
2024-06-05 16:01:35.985667    0.8    0.61    49067.13    114.36    0.83
2024-06-05 16:02:35.985667    0.79    0.61    49180.21    114.44    0.85
2024-06-05 16:03:35.985667    0.8    0.6    49506.73    114.48    0.85
2024-06-05 16:04:35.985667    0.82    0.59    49140.79    114.67    0.84
2024-06-05 16:05:35.985667    0.81    0.6    48995.43    113.75    0.86
2024-06-05 16:06:35.985667    0.8    0.59    49358.43    114.56    0.86
2024-06-05 16:07:35.985667    0.79    0.59    49376.5    114.1    0.86
2024-06-05 16:08:35.985667    0.79    0.58    49467.61    113.2    0.87
2024-06-05 16:09:35.985667    0.79    0.58    49872.2    111.99    0.88
2024-06-05 16:10:35.985667    0.8    0.58    50025.05    112.24    0.89
2024-06-05 16:11:35.985667    0.79    0.58    50381.13    109.69    0.89
2024-06-05 16:12:35.985667    0.8    0.58    49825.28    108.58    0.88
2024-06-05 16:13:35.985667    0.8    0.57    50334.09    108.63    0.87
2024-06-05 16:14:35.985667    0.82    0.57    51134.91    109.03    0.89
2024-06-05 16:15:35.985667    0.83    0.56    51223.12    109.03    0.9
2024-06-05 16:16:35.985667    0.84    0.56    50655.28    107.4    0.9
2024-06-05 16:17:35.985667    0.83    0.56    51630.88    108.01    0.9
2024-06-05 16:18:35.985667    0.83    0.56    50222.8    106.54    0.92
2024-06-05 16:19:35.985667    0.82    0.57    50600.89    105.03    0.91
2024-06-05 16:20:35.985667    0.81    0.58    50643.55    106.03    0.91
2024-06-05 16:21:35.985667    0.81    0.58    49870.36    105.73    0.9
2024-06-05 16:22:35.985667    0.82    0.58    49909.18    105.88    0.9
2024-06-05 16:23:35.985667    0.82    0.58    50098.74    105.82    0.89
2024-06-05 16:24:35.985667    0.83    0.58    49833.74    104.67    0.89
2024-06-05 16:25:35.985667    0.83    0.57    49535.75    104.12    0.9
2024-06-05 16:26:35.985667    0.82    0.58    49104.75    103.9    0.89
2024-06-05 16:27:35.985667    0.81    0.58    48794.41    105.3    0.89
2024-06-05 16:28:35.985667    0.82    0.58    48103.38    105.37    0.89
2024-06-05 16:29:35.985667    0.81    0.57    48782.19    103.84    0.88
2024-06-05 16:30:35.985667    0.82    0.58    48692.67    101.23    0.88
2024-06-05 16:31:35.985667    0.82    0.57    48660.66    100.99    0.89
2024-06-05 16:32:35.985667    0.82    0.58    49142.82    99.12    0.89
2024-06-05 16:33:35.985667    0.82    0.58    48805.35    99.61    0.86
2024-06-05 16:34:35.985667    0.84    0.57    49188.04    99.03    0.84
2024-06-05 16:35:35.985667    0.83    0.58    48653.76    98.86    0.84
2024-06-05 16:36:35.985667    0.84    0.58    48351.5    97.91    0.84
2024-06-05 16:37:35.985667    0.84    0.57    48607.39    100.02    0.83
2024-06-05 16:38:35.985667    0.85    0.57    48231.94    100.95    0.82
2024-06-05 16:39:35.985667    0.85    0.58    46872.09    101.06    0.83
2024-06-05 16:40:35.985667    0.84    0.58    46626.01    99.72    0.82
2024-06-05 16:41:35.985667    0.84    0.58    46648.01    100.58    0.81
2024-06-05 16:42:35.985667    0.83    0.58    46585.38    101.25    0.81
2024-06-05 16:43:35.985667    0.83    0.59    46565.84    102.93    0.81
2024-06-05 16:44:35.985667    0.83    0.59    47083.43    102.29    0.81
2024-06-05 16:45:35.985667    0.83    0.59    46983.39    102.04    0.8
2024-06-05 16:46:35.985667    0.84    0.59    46807.2    101.81    0.8
2024-06-05 16:47:35.985667    0.84    0.58    47405.08    102.54    0.79
2024-06-05 16:48:35.985667    0.83    0.57    46983.81    101.05    0.79
2024-06-05 16:49:35.985667    0.84    0.57    47261.42    100.75    0.79
2024-06-05 16:50:35.985667    0.83    0.56    47483.97    100.94    0.78
2024-06-05 16:51:35.985667    0.82    0.56    47372.96    102.14    0.77
2024-06-05 16:52:35.985667    0.82    0.56    47518.92    101.99    0.77
2024-06-05 16:53:35.985667    0.82    0.56    46714.79    103.12    0.77
2024-06-05 16:54:35.985667    0.83    0.56    45816.31    103.88    0.77
2024-06-05 16:55:35.985667    0.81    0.55    45511.25    103.94    0.77
2024-06-05 16:56:35.985667    0.81    0.55    45155.66    102.54    0.77
2024-06-05 16:57:35.985667    0.81    0.55    44765.17    104.16    0.76
2024-06-05 16:58:35.985667    0.82    0.55    45279.79    105.26    0.77
2024-06-05 16:59:35.985667    0.82    0.55    45004.65    103.62    0.77
2024-06-05 17:00:35.985667    0.82    0.55    44595.79    103.28    0.76
2024-06-05 17:01:35.985667    0.81    0.55    44734.81    102.56    0.76
2024-06-05 17:02:35.985667    0.82    0.54    44063.85    100.86    0.77
2024-06-05 17:03:35.985667    0.83    0.54    44152.9    101.65    0.78
2024-06-05 17:04:35.985667    0.83    0.53    43154.62    101.65    0.77
2024-06-05 17:05:35.985667    0.84    0.53    42674.05    101.31    0.8
2024-06-05 17:06:35.985667    0.83    0.53    42393.44    99.72    0.79
2024-06-05 17:07:35.985667    0.83    0.53    42258.88    99.37    0.8
2024-06-05 17:08:35.985667    0.83    0.53    42329.09    100.01    0.8
2024-06-05 17:09:35.985667    0.83    0.52    42329.42    100.06    0.81
2024-06-05 17:10:35.985667    0.84    0.53    42063.66    100.92    0.81
2024-06-05 17:11:35.985667    0.83    0.54    42146.19    101.02    0.82
2024-06-05 17:12:35.985667    0.82    0.54    41913.56    101.34    0.82
2024-06-05 17:13:35.985667    0.82    0.53    41940.88    100.11    0.82
2024-06-05 17:14:35.985667    0.85    0.54    42655.58    101.78    0.8
2024-06-05 17:15:35.985667    0.85    0.53    42959.41    99.56    0.8
2024-06-05 17:16:35.985667    0.86    0.53    42191.78    101.12    0.81
2024-06-05 17:17:35.985667    0.85    0.53    42404.83    101.09    0.8
2024-06-05 17:18:35.985667    0.86    0.53    43266.39    100.49    0.82
2024-06-05 17:19:35.985667    0.86    0.53    43521.55    102.45    0.83
2024-06-05 17:20:35.985667    0.88    0.53    43201.63    103.04    0.82
2024-06-05 17:21:35.985667    0.88    0.53    42575.33    103.47    0.83
2024-06-05 17:22:35.985667    0.88    0.53    43028.16    104.14    0.83
2024-06-05 17:23:35.985667    0.89    0.53    42626.18    104.12    0.83
2024-06-05 17:24:35.985667    0.9    0.53    42617.97    104.85    0.83
2024-06-05 17:25:35.985667    0.92    0.53    41880.03    106.37    0.83
2024-06-05 17:26:35.985667    0.92    0.52    42302.7    105.78    0.83
2024-06-05 17:27:35.985667    0.91    0.52    41981.09    102.78    0.82
2024-06-05 17:28:35.985667    0.9    0.53    42120.37    103.55    0.81
2024-06-05 17:29:35.985667    0.9    0.52    41900.83    104.43    0.81
2024-06-05 17:30:35.985667    0.9    0.52    41960.48    105.94    0.81
2024-06-05 17:31:35.985667    0.9    0.52    41483.01    107.72    0.81
2024-06-05 17:32:35.985667    0.89    0.52    41470.13    107.09    0.81
2024-06-05 17:33:35.985667    0.89    0.53    41662.35    108.34    0.81
2024-06-05 17:34:35.985667    0.91    0.53    41913.76    110.43    0.8
2024-06-05 17:35:35.985667    0.91    0.52    41336.81    110.89    0.8
2024-06-05 17:36:35.985667    0.92    0.52    41899.2    111.82    0.8
2024-06-05 17:37:35.985667    0.92    0.52    42451.16    110.6    0.79
2024-06-05 17:38:35.985667    0.91    0.52    42446.49    112.37    0.79
2024-06-05 17:39:35.985667    0.92    0.52    43017.4    112.49    0.76
2024-06-05 17:40:35.985667    0.92    0.52    42815.15    110.73    0.76
2024-06-05 17:41:35.985667    0.9    0.52    43115.98    111.88    0.76
2024-06-05 17:42:35.985667    0.9    0.52    43005.3    112.25    0.76
2024-06-05 17:43:35.985667    0.88    0.51    42849.47    111.08    0.75
2024-06-05 17:44:35.985667    0.88    0.52    42947.73    111.74    0.76
2024-06-05 17:45:35.985667    0.88    0.51    42633.57    110.65    0.77
2024-06-05 17:46:35.985667    0.87    0.51    42387.74    111.73    0.77
2024-06-05 17:47:35.985667    0.86    0.5    42201.56    111.9    0.78
2024-06-05 17:48:35.985667    0.86    0.51    42712.29    114.34    0.78
2024-06-05 17:49:35.985667    0.86    0.52    42899.17    113.22    0.79
2024-06-05 17:50:35.985667    0.86    0.52    43112.42    112.33    0.78
2024-06-05 17:51:35.985667    0.88    0.52    42851.18    110.14    0.78
2024-06-05 17:52:35.985667    0.88    0.52    42918.06    108.16    0.78
2024-06-05 17:53:35.985667    0.88    0.51    42692.79    107.71    0.77
2024-06-05 17:54:35.985667    0.89    0.51    43081.24    107.34    0.77
2024-06-05 17:55:35.985667    0.89    0.52    43406.9    107.34    0.77
2024-06-05 17:56:35.985667    0.89    0.51    43080.91    108.07    0.78
2024-06-05 17:57:35.985667    0.89    0.5    42716.91    107.11    0.78
2024-06-05 17:58:35.985667    0.89    0.5    42549.63    107.88    0.78
2024-06-05 17:59:35.985667    0.91    0.5    42257.13    108.9    0.77
2024-06-05 18:00:35.985667    0.91    0.49    41453.57    108.7    0.76
2024-06-05 18:01:35.985667    0.92    0.48    40987.31    109.63    0.76
2024-06-05 18:02:35.985667    0.91    0.48    40858.02    110.16    0.76
2024-06-05 18:03:35.985667    0.91    0.47    41222.89    108.65    0.76
2024-06-05 18:04:35.985667    0.92    0.47    41144.77    109.41    0.76
2024-06-05 18:05:35.985667    0.93    0.47    41948.12    110.26    0.76
2024-06-05 18:06:35.985667    0.93    0.47    41796.12    109.6    0.76
2024-06-05 18:07:35.985667    0.92    0.47    41883.58    109.42    0.76
2024-06-05 18:08:35.985667    0.91    0.47    41652.71    110.9    0.76
2024-06-05 18:09:35.985667    0.9    0.46    40776.21    111.25    0.78
2024-06-05 18:10:35.985667    0.89    0.46    41355.53    110.1    0.78
2024-06-05 18:11:35.985667    0.89    0.47    41464.18    109.27    0.77
2024-06-05 18:12:35.985667    0.88    0.47    41808.17    109.22    0.79
2024-06-05 18:13:35.985667    0.89    0.47    40899.19    107.08    0.78
2024-06-05 18:14:35.985667    0.9    0.47    41134.13    106.38    0.79
2024-06-05 18:15:35.985667    0.89    0.47    41310.82    106.56    0.79
2024-06-05 18:16:35.985667    0.89    0.47    41579.21    106.89    0.8
2024-06-05 18:17:35.985667    0.89    0.47    41374.84    105.04    0.79
2024-06-05 18:18:35.985667    0.89    0.46    41235.11    103.89    0.78
2024-06-05 18:19:35.985667    0.88    0.46    41685.77    104.15    0.79
2024-06-05 18:20:35.985667    0.88    0.47    42235.24    105.13    0.79
2024-06-05 18:21:35.985667    0.9    0.47    42474.63    103.89    0.8
2024-06-05 18:22:35.985667    0.9    0.46    43165.84    103.74    0.82
2024-06-05 18:23:35.985667    0.9    0.46    43117.01    103.74    0.82
2024-06-05 18:24:35.985667    0.9    0.46    43899.02    104.28    0.81
2024-06-05 18:25:35.985667    0.91    0.47    44139.24    103.62    0.82
2024-06-05 18:26:35.985667    0.9    0.47    44164.03    102.06    0.82
2024-06-05 18:27:35.985667    0.9    0.47    43838.82    103.78    0.81
2024-06-05 18:28:35.985667    0.89    0.47    44198.09    104.7    0.79
2024-06-05 18:29:35.985667    0.89    0.47    43816.0    105.81    0.79
2024-06-05 18:30:35.985667    0.9    0.47    43655.77    106.21    0.78
2024-06-05 18:31:35.985667    0.9    0.47    44443.23    106.5    0.78
2024-06-05 18:32:35.985667    0.92    0.47    44275.47    107.51    0.79
2024-06-05 18:33:35.985667    0.92    0.48    44265.65    106.48    0.79
2024-06-05 18:34:35.985667    0.91    0.47    44434.34    105.64    0.79
2024-06-05 18:35:35.985667    0.92    0.47    44520.34    103.83    0.8
2024-06-05 18:36:35.985667    0.92    0.47    44565.13    102.66    0.8
2024-06-05 18:37:35.985667    0.92    0.47    43941.02    102.03    0.8
2024-06-05 18:38:35.985667    0.92    0.46    43514.38    100.64    0.79
2024-06-05 18:39:35.985667    0.92    0.46    44062.11    99.97    0.8
2024-06-05 18:40:35.985667    0.92    0.46    44454.97    100.4    0.8
2024-06-05 18:41:35.985667    0.92    0.46    45257.38    99.94    0.81
2024-06-05 18:42:35.985667    0.93    0.47    45501.36    98.83    0.81
2024-06-05 18:43:35.985667    0.92    0.46    46183.58    98.43    0.82
2024-06-05 18:44:35.985667    0.93    0.46    45929.99    98.81    0.82
2024-06-05 18:45:35.985667    0.92    0.47    46481.91    97.03    0.81
2024-06-05 18:46:35.985667    0.92    0.48    46336.83    96.99    0.81
2024-06-05 18:47:35.985667    0.93    0.48    46229.61    96.97    0.8
2024-06-05 18:48:35.985667    0.91    0.48    45057.01    96.4    0.78
2024-06-05 18:49:35.985667    0.91    0.48    45245.81    98.0    0.79
2024-06-05 18:50:35.985667    0.91    0.48    45437.89    98.12    0.78
2024-06-05 18:51:35.985667    0.92    0.48    44321.2    98.63    0.78
2024-06-05 18:52:35.985667    0.91    0.49    44200.43    99.2    0.78
2024-06-05 18:53:35.985667    0.91    0.49    44552.99    99.13    0.78
2024-06-05 18:54:35.985667    0.92    0.5    44255.45    99.72    0.78
2024-06-05 18:55:35.985667    0.91    0.5    44682.28    99.16    0.77
2024-06-05 18:56:35.985667    0.92    0.5    43847.63    101.05    0.79
2024-06-05 18:57:35.985667    0.94    0.49    43853.31    103.05    0.79
2024-06-05 18:58:35.985667    0.94    0.49    44369.73    102.66    0.78
2024-06-05 18:59:35.985667    0.94    0.49    43891.73    103.15    0.78
2024-06-05 19:00:35.985667    0.94    0.49    44554.77    104.66    0.78
2024-06-05 19:01:35.985667    0.95    0.49    44555.23    104.14    0.79
2024-06-05 19:02:35.985667    0.95    0.49    45012.8    103.53    0.78
2024-06-05 19:03:35.985667    0.96    0.49    44701.43    102.49    0.78
2024-06-05 19:04:35.985667    0.96    0.49    44739.23    103.95    0.78
2024-06-05 19:05:35.985667    0.96    0.49    43874.39    104.14    0.79
2024-06-05 19:06:35.985667    0.95    0.49    44256.83    104.31    0.8
2024-06-05 19:07:35.985667    0.94    0.49    44186.38    104.96    0.8
2024-06-05 19:08:35.985667    0.93    0.49    44057.95    104.96    0.79
2024-06-05 19:09:35.985667    0.94    0.48    43970.97    104.66    0.79
2024-06-05 19:10:35.985667    0.94    0.49    44642.06    104.71    0.79
2024-06-05 19:11:35.985667    0.93    0.49    44800.6    104.1    0.8
2024-06-05 19:12:35.985667    0.94    0.49    45223.44    104.45    0.8
2024-06-05 19:13:35.985667    0.94    0.49    46758.38    104.75    0.79
2024-06-05 19:14:35.985667    0.93    0.5    47049.81    104.64    0.79
2024-06-05 19:15:35.985667    0.94    0.5    46981.61    106.05    0.79
2024-06-05 19:16:35.985667    0.95    0.49    47087.93    104.96    0.78
2024-06-05 19:17:35.985667    0.93    0.49    47067.32    105.58    0.78
2024-06-05 19:18:35.985667    0.93    0.49    46824.71    107.65    0.79
2024-06-05 19:19:35.985667    0.93    0.49    46659.57    107.66    0.77
2024-06-05 19:20:35.985667    0.95    0.49    46060.03    107.65    0.77
2024-06-05 19:21:35.985667    0.96    0.49    46280.67    108.45    0.77
2024-06-05 19:22:35.985667    0.96    0.5    46223.91    109.12    0.77
2024-06-05 19:23:35.985667    0.97    0.5    46292.31    108.53    0.77
2024-06-05 19:24:35.985667    0.96    0.51    47095.96    109.39    0.76
2024-06-05 19:25:35.985667    0.96    0.51    47525.94    109.43    0.75
